XCoord,YCoord,FID
114.23436932,22.63693213,997
114.24335248,22.63693213,998
114.25233563,22.63693213,999
114.26131878,22.63693213,1000
114.27030194,22.63693213,1001
114.27928509,22.63693213,1002
114.28826824,22.63693213,1003
114.29725139,22.63693213,1004
114.30623455,22.63693213,1005
114.31521770,22.63693213,1006
114.32420085,22.63693213,1007
114.33318401,22.63693213,1008
114.34216716,22.63693213,1009
114.35115031,22.63693213,1010
114.36013346,22.63693213,1011
114.36911662,22.63693213,1012
114.37809977,22.63693213,1013
114.38708292,22.63693213,1014
114.39606608,22.63693213,1015
114.40504923,22.63693213,1016
114.41403238,22.63693213,1017
114.42301553,22.63693213,1018
114.43199869,22.63693213,1019
114.44098184,22.63693213,1020
114.44996499,22.63693213,1021
114.45894815,22.63693213,1022
114.46793130,22.63693213,1023
114.47691445,22.63693213,1024
114.48589760,22.63693213,1025
114.49488076,22.63693213,1026
114.50386391,22.63693213,1027
114.51284706,22.63693213,1028
114.52183022,22.63693213,1029
114.53081337,22.63693213,1030
114.53979652,22.63693213,1031
114.54877967,22.63693213,1032
114.55776283,22.63693213,1033
114.56674598,22.63693213,1034
114.57572913,22.63693213,1035
113.78521168,22.64522300,1036
113.79419484,22.64522300,1037
113.80317799,22.64522300,1038
113.81216114,22.64522300,1039
113.82114429,22.64522300,1040
113.83012745,22.64522300,1041
113.83911060,22.64522300,1042
113.84809375,22.64522300,1043
113.85707691,22.64522300,1044
113.86606006,22.64522300,1045
113.87504321,22.64522300,1046
113.88402636,22.64522300,1047
113.89300952,22.64522300,1048
113.90199267,22.64522300,1049
113.91097582,22.64522300,1050
113.91995898,22.64522300,1051
113.92894213,22.64522300,1052
113.93792528,22.64522300,1053
113.94690843,22.64522300,1054
113.95589159,22.64522300,1055
113.96487474,22.64522300,1056
113.97385789,22.64522300,1057
113.98284104,22.64522300,1058
113.99182420,22.64522300,1059
114.00080735,22.64522300,1060
114.00979050,22.64522300,1061
114.01877366,22.64522300,1062
114.02775681,22.64522300,1063
114.03673996,22.64522300,1064
114.04572311,22.64522300,1065
114.05470627,22.64522300,1066
114.06368942,22.64522300,1067
114.07267257,22.64522300,1068
114.08165573,22.64522300,1069
114.09063888,22.64522300,1070
114.09962203,22.64522300,1071
114.10860518,22.64522300,1072
114.11758834,22.64522300,1073
114.12657149,22.64522300,1074
114.13555464,22.64522300,1075
114.14453780,22.64522300,1076
114.15352095,22.64522300,1077
114.16250410,22.64522300,1078
114.17148725,22.64522300,1079
114.18047041,22.64522300,1080
114.18945356,22.64522300,1081
114.19843671,22.64522300,1082
114.20741987,22.64522300,1083
114.21640302,22.64522300,1084
114.22538617,22.64522300,1085
114.23436932,22.64522300,1086
114.24335248,22.64522300,1087
114.25233563,22.64522300,1088
114.26131878,22.64522300,1089
114.27030194,22.64522300,1090
114.27928509,22.64522300,1091
114.28826824,22.64522300,1092
114.29725139,22.64522300,1093
114.30623455,22.64522300,1094
114.31521770,22.64522300,1095
114.32420085,22.64522300,1096
114.33318401,22.64522300,1097
114.34216716,22.64522300,1098
114.35115031,22.64522300,1099
114.36013346,22.64522300,1100
114.36911662,22.64522300,1101
114.37809977,22.64522300,1102
114.38708292,22.64522300,1103
114.39606608,22.64522300,1104
114.40504923,22.64522300,1105
114.41403238,22.64522300,1106
114.42301553,22.64522300,1107
114.43199869,22.64522300,1108
114.44098184,22.64522300,1109
114.44996499,22.64522300,1110
114.45894815,22.64522300,1111
114.46793130,22.64522300,1112
114.47691445,22.64522300,1113
114.48589760,22.64522300,1114
114.49488076,22.64522300,1115
114.50386391,22.64522300,1116
114.51284706,22.64522300,1117
114.52183022,22.64522300,1118
114.53081337,22.64522300,1119
114.53979652,22.64522300,1120
114.54877967,22.64522300,1121
114.55776283,22.64522300,1122
114.56674598,22.64522300,1123
114.57572913,22.64522300,1124
114.58471229,22.64522300,1125
113.77622853,22.65351336,1126
113.78521168,22.65351336,1127
113.79419484,22.65351336,1128
113.80317799,22.65351336,1129
113.81216114,22.65351336,1130
113.82114429,22.65351336,1131
113.83012745,22.65351336,1132
113.83911060,22.65351336,1133
113.84809375,22.65351336,1134
113.85707691,22.65351336,1135
113.86606006,22.65351336,1136
113.87504321,22.65351336,1137
113.88402636,22.65351336,1138
113.89300952,22.65351336,1139
113.90199267,22.65351336,1140
113.91097582,22.65351336,1141
113.91995898,22.65351336,1142
113.92894213,22.65351336,1143
113.93792528,22.65351336,1144
113.94690843,22.65351336,1145
113.95589159,22.65351336,1146
113.96487474,22.65351336,1147
113.97385789,22.65351336,1148
113.98284104,22.65351336,1149
113.99182420,22.65351336,1150
114.00080735,22.65351336,1151
114.00979050,22.65351336,1152
114.01877366,22.65351336,1153
114.02775681,22.65351336,1154
114.03673996,22.65351336,1155
114.04572311,22.65351336,1156
114.05470627,22.65351336,1157
114.06368942,22.65351336,1158
114.07267257,22.65351336,1159
114.08165573,22.65351336,1160
114.09063888,22.65351336,1161
114.09962203,22.65351336,1162
114.10860518,22.65351336,1163
114.11758834,22.65351336,1164
114.12657149,22.65351336,1165
114.13555464,22.65351336,1166
114.14453780,22.65351336,1167
114.15352095,22.65351336,1168
114.16250410,22.65351336,1169
114.17148725,22.65351336,1170
114.18047041,22.65351336,1171
114.18945356,22.65351336,1172
114.19843671,22.65351336,1173
114.20741987,22.65351336,1174
114.21640302,22.65351336,1175
114.22538617,22.65351336,1176
114.23436932,22.65351336,1177
114.24335248,22.65351336,1178
114.25233563,22.65351336,1179
114.26131878,22.65351336,1180
114.27030194,22.65351336,1181
114.27928509,22.65351336,1182
114.28826824,22.65351336,1183
114.29725139,22.65351336,1184
114.30623455,22.65351336,1185
114.31521770,22.65351336,1186
114.32420085,22.65351336,1187
114.33318401,22.65351336,1188
114.34216716,22.65351336,1189
114.35115031,22.65351336,1190
114.36013346,22.65351336,1191
114.36911662,22.65351336,1192
114.37809977,22.65351336,1193
114.38708292,22.65351336,1194
114.39606608,22.65351336,1195
114.40504923,22.65351336,1196
114.41403238,22.65351336,1197
114.42301553,22.65351336,1198
114.43199869,22.65351336,1199
114.44098184,22.65351336,1200
114.44996499,22.65351336,1201
114.45894815,22.65351336,1202
114.46793130,22.65351336,1203
114.47691445,22.65351336,1204
114.48589760,22.65351336,1205
114.49488076,22.65351336,1206
114.50386391,22.65351336,1207
114.52183022,22.65351336,1208
114.53081337,22.65351336,1209
114.55776283,22.65351336,1210
114.56674598,22.65351336,1211
114.57572913,22.65351336,1212
114.58471229,22.65351336,1213
114.59369544,22.65351336,1214
113.77622853,22.66180322,1215
113.78521168,22.66180322,1216
113.79419484,22.66180322,1217
113.80317799,22.66180322,1218
113.81216114,22.66180322,1219
113.82114429,22.66180322,1220
113.83012745,22.66180322,1221
113.83911060,22.66180322,1222
113.84809375,22.66180322,1223
113.85707691,22.66180322,1224
113.86606006,22.66180322,1225
113.87504321,22.66180322,1226
113.88402636,22.66180322,1227
113.89300952,22.66180322,1228
113.90199267,22.66180322,1229
113.91097582,22.66180322,1230
113.91995898,22.66180322,1231
113.92894213,22.66180322,1232
113.93792528,22.66180322,1233
113.94690843,22.66180322,1234
113.95589159,22.66180322,1235
113.96487474,22.66180322,1236
113.97385789,22.66180322,1237
113.98284104,22.66180322,1238
113.99182420,22.66180322,1239
114.00080735,22.66180322,1240
114.00979050,22.66180322,1241
114.01877366,22.66180322,1242
114.02775681,22.66180322,1243
114.03673996,22.66180322,1244
114.04572311,22.66180322,1245
114.05470627,22.66180322,1246
114.06368942,22.66180322,1247
114.07267257,22.66180322,1248
114.08165573,22.66180322,1249
114.09063888,22.66180322,1250
114.09962203,22.66180322,1251
114.10860518,22.66180322,1252
114.11758834,22.66180322,1253
114.12657149,22.66180322,1254
114.13555464,22.66180322,1255
114.14453780,22.66180322,1256
114.15352095,22.66180322,1257
114.18047041,22.66180322,1258
114.18945356,22.66180322,1259
114.19843671,22.66180322,1260
114.20741987,22.66180322,1261
114.21640302,22.66180322,1262
114.22538617,22.66180322,1263
114.23436932,22.66180322,1264
114.24335248,22.66180322,1265
114.25233563,22.66180322,1266
114.26131878,22.66180322,1267
114.27030194,22.66180322,1268
114.27928509,22.66180322,1269
114.28826824,22.66180322,1270
114.29725139,22.66180322,1271
114.30623455,22.66180322,1272
114.31521770,22.66180322,1273
114.32420085,22.66180322,1274
114.33318401,22.66180322,1275
114.34216716,22.66180322,1276
114.35115031,22.66180322,1277
114.36013346,22.66180322,1278
114.36911662,22.66180322,1279
114.37809977,22.66180322,1280
114.38708292,22.66180322,1281
114.39606608,22.66180322,1282
114.40504923,22.66180322,1283
114.41403238,22.66180322,1284
114.42301553,22.66180322,1285
114.43199869,22.66180322,1286
114.44098184,22.66180322,1287
114.44996499,22.66180322,1288
114.45894815,22.66180322,1289
114.46793130,22.66180322,1290
114.47691445,22.66180322,1291
114.48589760,22.66180322,1292
114.49488076,22.66180322,1293
113.76724538,22.67009258,1294
113.77622853,22.67009258,1295
113.78521168,22.67009258,1296
113.79419484,22.67009258,1297
113.80317799,22.67009258,1298
113.81216114,22.67009258,1299
113.82114429,22.67009258,1300
113.83012745,22.67009258,1301
113.83911060,22.67009258,1302
113.84809375,22.67009258,1303
113.85707691,22.67009258,1304
113.86606006,22.67009258,1305
113.87504321,22.67009258,1306
113.88402636,22.67009258,1307
113.89300952,22.67009258,1308
113.90199267,22.67009258,1309
113.91097582,22.67009258,1310
113.91995898,22.67009258,1311
113.92894213,22.67009258,1312
113.93792528,22.67009258,1313
113.94690843,22.67009258,1314
113.95589159,22.67009258,1315
113.96487474,22.67009258,1316
113.97385789,22.67009258,1317
113.98284104,22.67009258,1318
113.99182420,22.67009258,1319
114.00080735,22.67009258,1320
114.00979050,22.67009258,1321
114.01877366,22.67009258,1322
114.02775681,22.67009258,1323
114.03673996,22.67009258,1324
114.04572311,22.67009258,1325
114.05470627,22.67009258,1326
114.06368942,22.67009258,1327
114.07267257,22.67009258,1328
114.08165573,22.67009258,1329
114.09063888,22.67009258,1330
114.09962203,22.67009258,1331
114.10860518,22.67009258,1332
114.11758834,22.67009258,1333
114.12657149,22.67009258,1334
114.13555464,22.67009258,1335
114.14453780,22.67009258,1336
114.18945356,22.67009258,1337
114.19843671,22.67009258,1338
114.20741987,22.67009258,1339
114.21640302,22.67009258,1340
114.22538617,22.67009258,1341
114.23436932,22.67009258,1342
114.24335248,22.67009258,1343
114.25233563,22.67009258,1344
114.26131878,22.67009258,1345
114.27030194,22.67009258,1346
114.27928509,22.67009258,1347
114.28826824,22.67009258,1348
114.29725139,22.67009258,1349
114.30623455,22.67009258,1350
114.31521770,22.67009258,1351
114.32420085,22.67009258,1352
114.33318401,22.67009258,1353
114.34216716,22.67009258,1354
114.35115031,22.67009258,1355
114.36013346,22.67009258,1356
114.36911662,22.67009258,1357
114.37809977,22.67009258,1358
114.38708292,22.67009258,1359
114.39606608,22.67009258,1360
114.40504923,22.67009258,1361
114.41403238,22.67009258,1362
114.42301553,22.67009258,1363
114.44996499,22.67009258,1364
114.45894815,22.67009258,1365
114.47691445,22.67009258,1366
114.48589760,22.67009258,1367
114.49488076,22.67009258,1368
113.76724538,22.67838143,1369
113.77622853,22.67838143,1370
113.78521168,22.67838143,1371
113.79419484,22.67838143,1372
113.80317799,22.67838143,1373
113.81216114,22.67838143,1374
113.82114429,22.67838143,1375
113.83012745,22.67838143,1376
113.83911060,22.67838143,1377
113.84809375,22.67838143,1378
113.85707691,22.67838143,1379
113.86606006,22.67838143,1380
113.87504321,22.67838143,1381
113.88402636,22.67838143,1382
113.89300952,22.67838143,1383
113.90199267,22.67838143,1384
113.91097582,22.67838143,1385
113.91995898,22.67838143,1386
113.92894213,22.67838143,1387
113.93792528,22.67838143,1388
113.94690843,22.67838143,1389
113.95589159,22.67838143,1390
113.96487474,22.67838143,1391
113.97385789,22.67838143,1392
113.98284104,22.67838143,1393
113.99182420,22.67838143,1394
114.00080735,22.67838143,1395
114.00979050,22.67838143,1396
114.01877366,22.67838143,1397
114.02775681,22.67838143,1398
114.03673996,22.67838143,1399
114.04572311,22.67838143,1400
114.05470627,22.67838143,1401
114.06368942,22.67838143,1402
114.07267257,22.67838143,1403
114.08165573,22.67838143,1404
114.09063888,22.67838143,1405
114.09962203,22.67838143,1406
114.10860518,22.67838143,1407
114.11758834,22.67838143,1408
114.12657149,22.67838143,1409
114.13555464,22.67838143,1410
114.14453780,22.67838143,1411
114.15352095,22.67838143,1412
114.18945356,22.67838143,1413
114.19843671,22.67838143,1414
114.20741987,22.67838143,1415
114.21640302,22.67838143,1416
114.22538617,22.67838143,1417
114.23436932,22.67838143,1418
114.24335248,22.67838143,1419
114.25233563,22.67838143,1420
114.26131878,22.67838143,1421
114.27030194,22.67838143,1422
114.27928509,22.67838143,1423
114.28826824,22.67838143,1424
114.29725139,22.67838143,1425
114.30623455,22.67838143,1426
114.31521770,22.67838143,1427
114.32420085,22.67838143,1428
114.33318401,22.67838143,1429
114.34216716,22.67838143,1430
114.35115031,22.67838143,1431
114.36013346,22.67838143,1432
114.36911662,22.67838143,1433
114.37809977,22.67838143,1434
114.38708292,22.67838143,1435
114.39606608,22.67838143,1436
114.40504923,22.67838143,1437
114.41403238,22.67838143,1438
113.75826222,22.68666979,1439
113.76724538,22.68666979,1440
113.77622853,22.68666979,1441
113.78521168,22.68666979,1442
113.79419484,22.68666979,1443
113.80317799,22.68666979,1444
113.81216114,22.68666979,1445
113.82114429,22.68666979,1446
113.83012745,22.68666979,1447
113.83911060,22.68666979,1448
113.84809375,22.68666979,1449
113.85707691,22.68666979,1450
113.86606006,22.68666979,1451
113.87504321,22.68666979,1452
113.88402636,22.68666979,1453
113.89300952,22.68666979,1454
113.90199267,22.68666979,1455
113.91097582,22.68666979,1456
113.91995898,22.68666979,1457
113.92894213,22.68666979,1458
113.93792528,22.68666979,1459
113.94690843,22.68666979,1460
113.95589159,22.68666979,1461
113.96487474,22.68666979,1462
113.97385789,22.68666979,1463
113.98284104,22.68666979,1464
113.99182420,22.68666979,1465
114.00080735,22.68666979,1466
114.00979050,22.68666979,1467
114.01877366,22.68666979,1468
114.02775681,22.68666979,1469
114.03673996,22.68666979,1470
114.04572311,22.68666979,1471
114.05470627,22.68666979,1472
114.06368942,22.68666979,1473
114.07267257,22.68666979,1474
114.08165573,22.68666979,1475
114.09063888,22.68666979,1476
114.09962203,22.68666979,1477
114.10860518,22.68666979,1478
114.11758834,22.68666979,1479
114.12657149,22.68666979,1480
114.13555464,22.68666979,1481
114.14453780,22.68666979,1482
114.15352095,22.68666979,1483
114.18945356,22.68666979,1484
114.19843671,22.68666979,1485
114.20741987,22.68666979,1486
114.21640302,22.68666979,1487
114.22538617,22.68666979,1488
114.23436932,22.68666979,1489
114.24335248,22.68666979,1490
114.25233563,22.68666979,1491
114.26131878,22.68666979,1492
114.27030194,22.68666979,1493
114.27928509,22.68666979,1494
114.28826824,22.68666979,1495
114.29725139,22.68666979,1496
114.30623455,22.68666979,1497
114.31521770,22.68666979,1498
114.32420085,22.68666979,1499
114.33318401,22.68666979,1500
114.34216716,22.68666979,1501
114.35115031,22.68666979,1502
114.36013346,22.68666979,1503
114.36911662,22.68666979,1504
114.37809977,22.68666979,1505
114.38708292,22.68666979,1506
114.39606608,22.68666979,1507
114.40504923,22.68666979,1508
114.41403238,22.68666979,1509
114.42301553,22.68666979,1510
114.43199869,22.68666979,1511
113.75826222,22.69495765,1512
113.76724538,22.69495765,1513
113.77622853,22.69495765,1514
113.78521168,22.69495765,1515
113.79419484,22.69495765,1516
113.80317799,22.69495765,1517
113.81216114,22.69495765,1518
113.82114429,22.69495765,1519
113.83012745,22.69495765,1520
113.83911060,22.69495765,1521
113.84809375,22.69495765,1522
113.85707691,22.69495765,1523
113.86606006,22.69495765,1524
113.87504321,22.69495765,1525
113.88402636,22.69495765,1526
113.89300952,22.69495765,1527
113.90199267,22.69495765,1528
113.91097582,22.69495765,1529
113.91995898,22.69495765,1530
113.92894213,22.69495765,1531
113.93792528,22.69495765,1532
113.94690843,22.69495765,1533
113.95589159,22.69495765,1534
113.96487474,22.69495765,1535
113.97385789,22.69495765,1536
113.98284104,22.69495765,1537
113.99182420,22.69495765,1538
114.00080735,22.69495765,1539
114.00979050,22.69495765,1540
114.01877366,22.69495765,1541
114.02775681,22.69495765,1542
114.03673996,22.69495765,1543
114.04572311,22.69495765,1544
114.05470627,22.69495765,1545
114.06368942,22.69495765,1546
114.07267257,22.69495765,1547
114.08165573,22.69495765,1548
114.09063888,22.69495765,1549
114.09962203,22.69495765,1550
114.10860518,22.69495765,1551
114.11758834,22.69495765,1552
114.12657149,22.69495765,1553
114.13555464,22.69495765,1554
114.14453780,22.69495765,1555
114.19843671,22.69495765,1556
114.20741987,22.69495765,1557
114.21640302,22.69495765,1558
114.22538617,22.69495765,1559
114.23436932,22.69495765,1560
114.24335248,22.69495765,1561
114.25233563,22.69495765,1562
114.26131878,22.69495765,1563
114.27030194,22.69495765,1564
114.27928509,22.69495765,1565
114.28826824,22.69495765,1566
114.29725139,22.69495765,1567
114.30623455,22.69495765,1568
114.31521770,22.69495765,1569
114.32420085,22.69495765,1570
114.33318401,22.69495765,1571
114.34216716,22.69495765,1572
114.35115031,22.69495765,1573
114.36013346,22.69495765,1574
114.36911662,22.69495765,1575
114.37809977,22.69495765,1576
114.38708292,22.69495765,1577
114.39606608,22.69495765,1578
114.40504923,22.69495765,1579
114.41403238,22.69495765,1580
114.42301553,22.69495765,1581
114.43199869,22.69495765,1582
113.75826222,22.70324500,1583
113.76724538,22.70324500,1584
113.77622853,22.70324500,1585
113.78521168,22.70324500,1586
113.79419484,22.70324500,1587
113.80317799,22.70324500,1588
113.81216114,22.70324500,1589
113.82114429,22.70324500,1590
113.83012745,22.70324500,1591
113.83911060,22.70324500,1592
113.84809375,22.70324500,1593
113.85707691,22.70324500,1594
113.86606006,22.70324500,1595
113.87504321,22.70324500,1596
113.88402636,22.70324500,1597
113.89300952,22.70324500,1598
113.90199267,22.70324500,1599
113.91097582,22.70324500,1600
113.91995898,22.70324500,1601
113.92894213,22.70324500,1602
113.93792528,22.70324500,1603
113.94690843,22.70324500,1604
113.95589159,22.70324500,1605
113.96487474,22.70324500,1606
113.97385789,22.70324500,1607
113.98284104,22.70324500,1608
113.99182420,22.70324500,1609
114.00080735,22.70324500,1610
114.00979050,22.70324500,1611
114.01877366,22.70324500,1612
114.02775681,22.70324500,1613
114.03673996,22.70324500,1614
114.04572311,22.70324500,1615
114.05470627,22.70324500,1616
114.06368942,22.70324500,1617
114.07267257,22.70324500,1618
114.08165573,22.70324500,1619
114.09063888,22.70324500,1620
114.09962203,22.70324500,1621
114.10860518,22.70324500,1622
114.11758834,22.70324500,1623
114.12657149,22.70324500,1624
114.13555464,22.70324500,1625
114.19843671,22.70324500,1626
114.20741987,22.70324500,1627
114.21640302,22.70324500,1628
114.22538617,22.70324500,1629
114.23436932,22.70324500,1630
114.24335248,22.70324500,1631
114.25233563,22.70324500,1632
114.26131878,22.70324500,1633
114.27030194,22.70324500,1634
114.27928509,22.70324500,1635
114.28826824,22.70324500,1636
114.29725139,22.70324500,1637
114.30623455,22.70324500,1638
114.31521770,22.70324500,1639
114.32420085,22.70324500,1640
114.33318401,22.70324500,1641
114.34216716,22.70324500,1642
114.35115031,22.70324500,1643
114.36013346,22.70324500,1644
114.36911662,22.70324500,1645
114.37809977,22.70324500,1646
114.38708292,22.70324500,1647
114.39606608,22.70324500,1648
114.40504923,22.70324500,1649
114.41403238,22.70324500,1650
113.75826222,22.71153186,1651
113.76724538,22.71153186,1652
113.77622853,22.71153186,1653
113.78521168,22.71153186,1654
113.79419484,22.71153186,1655
113.80317799,22.71153186,1656
113.81216114,22.71153186,1657
113.82114429,22.71153186,1658
113.83012745,22.71153186,1659
113.83911060,22.71153186,1660
113.84809375,22.71153186,1661
113.85707691,22.71153186,1662
113.86606006,22.71153186,1663
113.87504321,22.71153186,1664
113.88402636,22.71153186,1665
113.89300952,22.71153186,1666
113.90199267,22.71153186,1667
113.91097582,22.71153186,1668
113.91995898,22.71153186,1669
113.92894213,22.71153186,1670
113.93792528,22.71153186,1671
113.94690843,22.71153186,1672
113.95589159,22.71153186,1673
113.96487474,22.71153186,1674
113.97385789,22.71153186,1675
113.98284104,22.71153186,1676
113.99182420,22.71153186,1677
114.00080735,22.71153186,1678
114.00979050,22.71153186,1679
114.01877366,22.71153186,1680
114.02775681,22.71153186,1681
114.03673996,22.71153186,1682
114.04572311,22.71153186,1683
114.05470627,22.71153186,1684
114.06368942,22.71153186,1685
114.07267257,22.71153186,1686
114.08165573,22.71153186,1687
114.09063888,22.71153186,1688
114.09962203,22.71153186,1689
114.10860518,22.71153186,1690
114.11758834,22.71153186,1691
114.12657149,22.71153186,1692
114.13555464,22.71153186,1693
114.19843671,22.71153186,1694
114.20741987,22.71153186,1695
114.21640302,22.71153186,1696
114.22538617,22.71153186,1697
114.23436932,22.71153186,1698
114.24335248,22.71153186,1699
114.25233563,22.71153186,1700
114.26131878,22.71153186,1701
114.27030194,22.71153186,1702
114.27928509,22.71153186,1703
114.28826824,22.71153186,1704
114.29725139,22.71153186,1705
114.30623455,22.71153186,1706
114.31521770,22.71153186,1707
114.32420085,22.71153186,1708
114.33318401,22.71153186,1709
114.34216716,22.71153186,1710
114.35115031,22.71153186,1711
114.36013346,22.71153186,1712
114.36911662,22.71153186,1713
114.37809977,22.71153186,1714
114.38708292,22.71153186,1715
114.39606608,22.71153186,1716
114.40504923,22.71153186,1717
114.41403238,22.71153186,1718
113.75826222,22.71981821,1719
113.76724538,22.71981821,1720
113.77622853,22.71981821,1721
113.78521168,22.71981821,1722
113.79419484,22.71981821,1723
113.80317799,22.71981821,1724
113.81216114,22.71981821,1725
113.82114429,22.71981821,1726
113.83012745,22.71981821,1727
113.83911060,22.71981821,1728
113.84809375,22.71981821,1729
113.85707691,22.71981821,1730
113.86606006,22.71981821,1731
113.87504321,22.71981821,1732
113.88402636,22.71981821,1733
113.89300952,22.71981821,1734
113.90199267,22.71981821,1735
113.91097582,22.71981821,1736
113.91995898,22.71981821,1737
113.92894213,22.71981821,1738
113.93792528,22.71981821,1739
113.94690843,22.71981821,1740
113.95589159,22.71981821,1741
113.96487474,22.71981821,1742
113.97385789,22.71981821,1743
113.98284104,22.71981821,1744
113.99182420,22.71981821,1745
114.00080735,22.71981821,1746
114.00979050,22.71981821,1747
114.01877366,22.71981821,1748
114.02775681,22.71981821,1749
114.03673996,22.71981821,1750
114.04572311,22.71981821,1751
114.05470627,22.71981821,1752
114.06368942,22.71981821,1753
114.07267257,22.71981821,1754
114.08165573,22.71981821,1755
114.09063888,22.71981821,1756
114.09962203,22.71981821,1757
114.10860518,22.71981821,1758
114.20741987,22.71981821,1759
114.21640302,22.71981821,1760
114.22538617,22.71981821,1761
114.23436932,22.71981821,1762
114.24335248,22.71981821,1763
114.25233563,22.71981821,1764
114.26131878,22.71981821,1765
114.27030194,22.71981821,1766
114.27928509,22.71981821,1767
114.28826824,22.71981821,1768
114.29725139,22.71981821,1769
114.30623455,22.71981821,1770
114.31521770,22.71981821,1771
114.32420085,22.71981821,1772
114.33318401,22.71981821,1773
114.34216716,22.71981821,1774
114.35115031,22.71981821,1775
114.36013346,22.71981821,1776
114.36911662,22.71981821,1777
114.37809977,22.71981821,1778
114.38708292,22.71981821,1779
114.39606608,22.71981821,1780
113.75826222,22.72810406,1781
113.76724538,22.72810406,1782
113.77622853,22.72810406,1783
113.78521168,22.72810406,1784
113.79419484,22.72810406,1785
113.80317799,22.72810406,1786
113.81216114,22.72810406,1787
113.82114429,22.72810406,1788
113.83012745,22.72810406,1789
113.83911060,22.72810406,1790
113.84809375,22.72810406,1791
113.85707691,22.72810406,1792
113.86606006,22.72810406,1793
113.87504321,22.72810406,1794
113.88402636,22.72810406,1795
113.89300952,22.72810406,1796
113.90199267,22.72810406,1797
113.91097582,22.72810406,1798
113.91995898,22.72810406,1799
113.92894213,22.72810406,1800
113.93792528,22.72810406,1801
113.94690843,22.72810406,1802
113.95589159,22.72810406,1803
113.96487474,22.72810406,1804
113.97385789,22.72810406,1805
113.98284104,22.72810406,1806
113.99182420,22.72810406,1807
114.00080735,22.72810406,1808
114.00979050,22.72810406,1809
114.01877366,22.72810406,1810
114.02775681,22.72810406,1811
114.03673996,22.72810406,1812
114.04572311,22.72810406,1813
114.05470627,22.72810406,1814
114.06368942,22.72810406,1815
114.07267257,22.72810406,1816
114.08165573,22.72810406,1817
114.09063888,22.72810406,1818
114.09962203,22.72810406,1819
114.20741987,22.72810406,1820
114.21640302,22.72810406,1821
114.22538617,22.72810406,1822
114.23436932,22.72810406,1823
114.24335248,22.72810406,1824
114.25233563,22.72810406,1825
114.26131878,22.72810406,1826
114.27030194,22.72810406,1827
114.27928509,22.72810406,1828
114.28826824,22.72810406,1829
114.29725139,22.72810406,1830
114.30623455,22.72810406,1831
114.31521770,22.72810406,1832
114.32420085,22.72810406,1833
114.33318401,22.72810406,1834
114.34216716,22.72810406,1835
114.35115031,22.72810406,1836
114.36013346,22.72810406,1837
114.36911662,22.72810406,1838
114.37809977,22.72810406,1839
114.38708292,22.72810406,1840
114.39606608,22.72810406,1841
113.75826222,22.73638941,1842
113.76724538,22.73638941,1843
113.77622853,22.73638941,1844
113.78521168,22.73638941,1845
113.79419484,22.73638941,1846
113.80317799,22.73638941,1847
113.81216114,22.73638941,1848
113.82114429,22.73638941,1849
113.83012745,22.73638941,1850
113.83911060,22.73638941,1851
113.84809375,22.73638941,1852
113.85707691,22.73638941,1853
113.86606006,22.73638941,1854
113.87504321,22.73638941,1855
113.88402636,22.73638941,1856
113.89300952,22.73638941,1857
113.90199267,22.73638941,1858
113.91097582,22.73638941,1859
113.91995898,22.73638941,1860
113.92894213,22.73638941,1861
113.93792528,22.73638941,1862
113.94690843,22.73638941,1863
113.95589159,22.73638941,1864
113.96487474,22.73638941,1865
113.97385789,22.73638941,1866
113.98284104,22.73638941,1867
113.99182420,22.73638941,1868
114.00080735,22.73638941,1869
114.00979050,22.73638941,1870
114.01877366,22.73638941,1871
114.02775681,22.73638941,1872
114.03673996,22.73638941,1873
114.04572311,22.73638941,1874
114.05470627,22.73638941,1875
114.06368942,22.73638941,1876
114.07267257,22.73638941,1877
114.08165573,22.73638941,1878
114.09063888,22.73638941,1879
114.20741987,22.73638941,1880
114.21640302,22.73638941,1881
114.22538617,22.73638941,1882
114.23436932,22.73638941,1883
114.24335248,22.73638941,1884
114.25233563,22.73638941,1885
114.26131878,22.73638941,1886
114.27030194,22.73638941,1887
114.27928509,22.73638941,1888
114.28826824,22.73638941,1889
114.29725139,22.73638941,1890
114.30623455,22.73638941,1891
114.31521770,22.73638941,1892
114.32420085,22.73638941,1893
114.33318401,22.73638941,1894
114.34216716,22.73638941,1895
114.35115031,22.73638941,1896
114.36013346,22.73638941,1897
114.36911662,22.73638941,1898
114.37809977,22.73638941,1899
114.38708292,22.73638941,1900
114.39606608,22.73638941,1901
114.40504923,22.73638941,1902
113.76724538,22.74467425,1903
113.77622853,22.74467425,1904
113.78521168,22.74467425,1905
113.79419484,22.74467425,1906
113.80317799,22.74467425,1907
113.81216114,22.74467425,1908
113.82114429,22.74467425,1909
113.83012745,22.74467425,1910
113.83911060,22.74467425,1911
113.84809375,22.74467425,1912
113.85707691,22.74467425,1913
113.86606006,22.74467425,1914
113.87504321,22.74467425,1915
113.88402636,22.74467425,1916
113.89300952,22.74467425,1917
113.90199267,22.74467425,1918
113.91097582,22.74467425,1919
113.91995898,22.74467425,1920
113.92894213,22.74467425,1921
113.93792528,22.74467425,1922
113.94690843,22.74467425,1923
113.95589159,22.74467425,1924
113.96487474,22.74467425,1925
113.97385789,22.74467425,1926
113.98284104,22.74467425,1927
113.99182420,22.74467425,1928
